country_name,location_name,service_point_name,service_type,satisfied,satisfied_num,idea,lat_lon,time_zone,created_at_tz,uploaded_at_tz,unique_id,gender
Rwanda,Nyabiheke camp,Maternity and Family Planning,Healthcare,TRUE,1,Avail benches in new maternity so that caretakers and visitors might not sitting on the beds ,"-1.59504000,30.25910000",Africa/Kigali,1/22/2021 3:20,1/22/2021 7:03,5318cc10-5c82-11eb-8b5d-517759bad331,MALE
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,TRUE,1,"Due to high charges on depositing money from vendors to make payment, let there be cash option payment method to prevent extra costs.","3.24901000,31.38521000",Africa/Kampala,1/22/2021 3:18,1/22/2021 12:54,a2c108d0-5c79-11eb-97d8-7141f2a9ee68,MALE
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,FALSE,0,"Offer all payment options for daily, weekly and monthly to enable us pay according to what we earn since most of us have little income. ","3.24901000,31.38521000",Africa/Kampala,1/22/2021 3:12,1/22/2021 8:46,c97dd530-5c78-11eb-97d7-7141f2a9ee68,MALE
Uganda,Nakivale Base Camp,Nakivale Base Camp: Shelter Pulse,Shelter,FALSE,0,It would be better if they can distribute plastic sheetings again because they have taken many years without distributing them ,"-0.77648950,30.97978550",Africa/Kampala,1/22/2021 3:11,1/22/2021 7:18,b57a1580-5c78-11eb-9e58-7be0c95e4a46,MALE
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,TRUE,1,Start providing solar powered torches to prevent us in spending money every week to buy batteries that we use in our torches. ,"3.24901000,31.38521000",Africa/Kampala,1/22/2021 3:08,1/22/2021 8:46,4c56cd00-5c78-11eb-97d7-7141f2a9ee68,MALE
Rwanda,Kiziba Camp,Q1 Water Point 2,Water,TRUE,1,A water point should be built in Q1 V3 so that we can fetch in harmony because it is insufficient for one water point to serve two villages.,"-2.13138900,29.35794100",Africa/Kigali,1/22/2021 3:08,1/22/2021 3:30,a4c78300-5c80-11eb-89b8-9db652774a8d,MALE
Rwanda,Kiziba Camp,Q1 Water Point 2,Water,TRUE,1,Keep supplying water with high pressure will help us to boost hygiene as we shall all be served enough water to help us keep good hygiene. ,"-2.13138900,29.35794100",Africa/Kigali,1/22/2021 3:03,1/22/2021 3:30,f3583ba0-5c7f-11eb-89b8-9db652774a8d,MALE
Uganda,Oruchinga,Oruchinga: WASH Pulse,Water,FALSE,0,Providing charcoal or briquettes so that people can stop to be going in Tanzania to collect firewood ,"-0.93376248,30.77353254",Africa/Kampala,1/22/2021 3:03,1/22/2021 7:10,886bec90-5c77-11eb-b474-d18e1148889b,MALE
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,TRUE,1,Replace spoilt solar panels or the main systems with new ones such that delays in repair can't exist and we continue to access power daily. ,"3.24901000,31.38521000",Africa/Kampala,1/22/2021 3:03,1/22/2021 8:46,7c685cd0-5c77-11eb-97d7-7141f2a9ee68,MALE
Rwanda,Kiziba Camp,Q1 Water Point 2,Water,TRUE,1,Better to open water whenever time it is needed for good service as we have many tasks that don't allow us to be available at the same time.,"-2.13138900,29.35794100",Africa/Kigali,1/22/2021 2:59,1/22/2021 3:30,6990a060-5c7f-11eb-89b8-9db652774a8d,MALE
Uganda,Nakivale Base Camp,Nakivale Base Camp: Shelter Pulse,Shelter,FALSE,0,Tell chairmen to allow people to construct their houses without asking money from because it is not easy to get money to give them ,"-0.77648950,30.97978550",Africa/Kampala,1/22/2021 2:59,1/22/2021 7:18,ef3de780-5c76-11eb-9e58-7be0c95e4a46,MALE
Uganda,Kyaka II,Kyaka II: Education Pulse,Education,FALSE,0,Better provide lunch at school so that children don't spend much time coming for lunch at home instead of being in class.,"0.35866990,31.07982900",Africa/Kampala,1/22/2021 2:56,1/22/2021 8:20,93156000-5c76-11eb-a847-5383105100f7,MALE
Rwanda,Kiziba Camp,Q1 Water Point 2,Water,TRUE,1,"As kids increase vandalism of taps during night, I would avail a person to guide the water point so that he can ensure water point safety. ","-2.13138900,29.35794100",Africa/Kigali,1/22/2021 2:56,1/22/2021 3:30,ed103870-5c7e-11eb-89b8-9db652774a8d,MALE
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,TRUE,1,Keep running consultation service early like today so that we can't spending much time in the waiting hall a gain,"-1.59524700,30.25986100",Africa/Kigali,1/22/2021 2:55,1/22/2021 7:03,e18b4e90-5c7e-11eb-bce7-f903a2276caa,MALE
Uganda,Oruchinga,Oruchinga: WASH Pulse,Water,TRUE,1,PSNs to continue receiving briquettes because they are not able to go to collect firewood in far locations ,"-0.93376248,30.77353254",Africa/Kampala,1/22/2021 2:54,1/22/2021 7:10,4cd81ce0-5c76-11eb-b474-d18e1148889b,MALE
Rwanda,Kiziba Camp,Q1 Water Point 2,Water,TRUE,1,I would build a bathroom near our water point so that we can take a bath after washing clothes because we usually get back being dirty. ,"-2.13138900,29.35794100",Africa/Kigali,1/22/2021 2:53,1/22/2021 3:30,9913abd0-5c7e-11eb-89b8-9db652774a8d,MALE
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,TRUE,1,Manufacture separate mini solar radios for outdoor use to prevent the main systems from being carried for such functions to avoid damages. ,"3.24901000,31.38521000",Africa/Kampala,1/22/2021 2:49,1/22/2021 8:46,935f08a0-5c75-11eb-97d7-7141f2a9ee68,MALE
Uganda,Nakivale Base Camp,Nakivale Base Camp: Shelter Pulse,Shelter,FALSE,0,Give us poles and plastic sheetings to renovate our houses because poles were destroyed by termites and we don't have money to them ,"-0.77648950,30.97978550",Africa/Kampala,1/22/2021 2:47,1/22/2021 7:18,6078f180-5c75-11eb-9e58-7be0c95e4a46,MALE
Rwanda,Kiziba Camp,Q1 Water Point 2,Water,TRUE,1,Better to avail a water point in Q1 V3 so that we can access water easily because we now fetch it far which affects other home activities. ,"-2.13138900,29.35794100",Africa/Kigali,1/22/2021 2:47,1/22/2021 3:30,beb25e00-5c7d-11eb-89b8-9db652774a8d,MALE
Uganda,Kyaka II,Kyaka II: Education Pulse,Education,FALSE,0,Offer free education so that those who can't get money can be able to access it.,"0.35866990,31.07982900",Africa/Kampala,1/22/2021 2:47,1/22/2021 8:20,4be32b00-5c75-11eb-a847-5383105100f7,MALE
Rwanda,Kiziba Camp,Q1 Water Point 2,Water,TRUE,1,I would sustain to mend the broken infrastructure before getting worse so as to save materials to spend on them and for good service. ,"-2.13138900,29.35794100",Africa/Kigali,1/22/2021 2:45,1/22/2021 3:30,7bbd8f20-5c7d-11eb-89b8-9db652774a8d,MALE
Uganda,Oruchinga,Oruchinga: WASH Pulse,Water,TRUE,1,Providing treated logs to people who don't have latrines because they cause poor hygiene and sanitation in the community ,"-0.93376248,30.77353254",Africa/Kampala,1/22/2021 2:41,1/22/2021 7:10,7e017ac0-5c74-11eb-b474-d18e1148889b,MALE
Uganda,Nakivale Base Camp,Nakivale Base Camp: Shelter Pulse,Shelter,FALSE,0,Renovate the houses for PSNs because doors were destroyed by termites,"-0.77648950,30.97978550",Africa/Kampala,1/22/2021 2:40,1/22/2021 7:18,5fa71800-5c74-11eb-9e58-7be0c95e4a46,MALE
Rwanda,Kiziba Camp,Q1 Water Point 1,Water,TRUE,1,"As our wash stand serves three villages, better to enlarge it to fit our large number of washers so that we can wash being many. ","-2.12919900,29.35782000",Africa/Kigali,1/22/2021 2:36,1/22/2021 3:30,185473a0-5c7c-11eb-89b8-9db652774a8d,MALE
Rwanda,Kiziba Camp,Q1 Water Point 1,Water,TRUE,1,Better to open two vanes of our water point at the same time for us to fetch quickly as other home activities get affected when we delay.,"-2.12919900,29.35782000",Africa/Kigali,1/22/2021 2:33,1/22/2021 3:30,b09d1730-5c7b-11eb-89b8-9db652774a8d,MALE
Uganda,Nakivale Base Camp,Nakivale Base Camp: Shelter Pulse,Shelter,FALSE,0,Support us with treated logs and slabs to construct new latrines because the ones we have are full ,"-0.77648950,30.97978550",Africa/Kampala,1/22/2021 2:32,1/22/2021 7:18,313910f0-5c73-11eb-9e58-7be0c95e4a46,MALE
Uganda,Oruchinga,Oruchinga: WASH Pulse,Water,TRUE,1,Providing charcoal or briquettes so that people can stop to be cutting down trees in order to protect environment ,"-0.93376248,30.77353254",Africa/Kampala,1/22/2021 2:31,1/22/2021 7:10,2343ea60-5c73-11eb-b474-d18e1148889b,MALE
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,FALSE,0,Train us how to fix cables in the solar panels in order to do on our own if solar panels fail to charge because such cases occurs more often,"3.24901000,31.38521000",Africa/Kampala,1/22/2021 2:31,1/22/2021 8:46,05e091d0-5c73-11eb-97d7-7141f2a9ee68,MALE
Rwanda,Kiziba Camp,Q1 Water Point 1,Water,TRUE,1,"As small grits our wash stand presents wound us while washing, better to renew it so that those grits can be covered for our safety. ","-2.12919900,29.35782000",Africa/Kigali,1/22/2021 2:29,1/22/2021 3:30,3547e8d0-5c7b-11eb-89b8-9db652774a8d,MALE
Uganda,Nakivale Base Camp,Nakivale Base Camp: Shelter Pulse,Shelter,FALSE,0,Tell them to give us iron sheets instead of plastic sheetings because they get old within few months,"-0.77648950,30.97978550",Africa/Kampala,1/22/2021 2:25,1/22/2021 7:18,44339370-5c72-11eb-9e58-7be0c95e4a46,MALE
Rwanda,Kiziba Camp,Q1 Water Point 1,Water,TRUE,1,"I would supply water regularly the same way for our satisfaction because when it changes a little bit, we get affected. ","-2.12919900,29.35782000",Africa/Kigali,1/22/2021 2:25,1/22/2021 3:30,9cd8c6f0-5c7a-11eb-89b8-9db652774a8d,MALE
Rwanda,Kiziba Camp,Q1 Water Point 1,Water,TRUE,1,The floor of our water stand needs to be cemented for our jerry cans to be safe from breaking on small holes and grits it has. ,"-2.12919900,29.35782000",Africa/Kigali,1/22/2021 2:21,1/22/2021 3:30,1a60a940-5c7a-11eb-89b8-9db652774a8d,MALE
Rwanda,Nyabiheke camp,Nyabiheke Camp: Protection Pulse,Protection,TRUE,1,Look how two girls in each quarter  might attend sessions of SGBV at least once per month so that they might keep teaching their colleagues,"-1.58689700,30.23910700",Africa/Kigali,1/22/2021 2:20,1/22/2021 7:03,ea65a420-5c79-11eb-8d69-7dcc18ea12ef,MALE
Rwanda,Kiziba Camp,Q1 Water Point 1,Water,TRUE,1,"As our wash stand serves the big number of washers, better to upgrade it so that we can fit in it because it had enough space around it. ","-2.12919900,29.35782000",Africa/Kigali,1/22/2021 2:19,1/22/2021 3:30,cded95f0-5c79-11eb-89b8-9db652774a8d,MALE
Uganda,Nakivale Base Camp,Nakivale Base Camp: Shelter Pulse,Shelter,FALSE,0,Give us plots where our children will construct their own houses when they grow up to avoid staying together with them in the same houses ,"-0.77648950,30.97978550",Africa/Kampala,1/22/2021 2:19,1/22/2021 7:18,59b9f0f0-5c71-11eb-9e58-7be0c95e4a46,MALE
Rwanda,Kiziba Camp,Q1 Water Point 1,Water,TRUE,1,We would like our wash stand to be widen so that it can fit us because we are large number of washers in quarter one that we don't fit in it,"-2.12919900,29.35782000",Africa/Kigali,1/22/2021 2:16,1/22/2021 3:30,57d7c9d0-5c79-11eb-89b8-9db652774a8d,MALE
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,FALSE,0,Distribute spare cables to replace the ones destroyed by rats so that they won't cause electric short circuit and damages to the main system,"3.24901000,31.38521000",Africa/Kampala,1/22/2021 2:16,1/22/2021 8:46,efa03a80-5c70-11eb-97d7-7141f2a9ee68,MALE
Uganda,Nakivale Base Camp,Nakivale Base Camp: Shelter Pulse,Shelter,FALSE,0,It would be better if they can give us new plastic sheetings to replace ones because they are leaking,"-0.77648950,30.97978550",Africa/Kampala,1/22/2021 2:13,1/22/2021 7:18,9c970e90-5c70-11eb-9e58-7be0c95e4a46,MALE
Rwanda,Kiziba Camp,Q1 Water Point 1,Water,TRUE,1,Better to repave this water stand floor to prevent the worse damage from happening because it has been started to break with the big holes. ,"-2.12919900,29.35782000",Africa/Kigali,1/22/2021 2:09,1/22/2021 3:30,6f8944b0-5c78-11eb-89b8-9db652774a8d,MALE
Rwanda,Nyabiheke camp,Nyabiheke Camp: Protection Pulse,Protection,TRUE,1,Better to create things which can help camp residents to know GBV well so that everyone might prevent violence in our community,"-1.58689700,30.23910700",Africa/Kigali,1/22/2021 2:08,1/22/2021 7:03,32db5d00-5c78-11eb-8d69-7dcc18ea12ef,MALE
Rwanda,Kiziba Camp,Q1 Water Point 1,Water,TRUE,1,We need our wash stand to be rehabilitated and raised up for us to wash in it comfortably because it is flat that washing in it is hard. ,"-2.12919900,29.35782000",Africa/Kigali,1/22/2021 2:07,1/22/2021 3:30,17223200-5c78-11eb-89b8-9db652774a8d,MALE
Uganda,Bidi Bidi Zone 5,Alight - GSMA Bidi Bidi Zone 5,Community Pulse,TRUE,1,Never delay for more than one week in repairing our solar systems to avoid being in darkness since we need light on a daily basis.,"3.24901000,31.38521000",Africa/Kampala,1/22/2021 2:06,1/22/2021 8:46,938c1ad0-5c6f-11eb-97d7-7141f2a9ee68,MALE
Rwanda,Nyabiheke camp,Nyabiheke Camp: Protection Pulse,Protection,TRUE,1,"To know community activists is not enough without knowing protection team,we are requesting them to visit us at least once per month ","-1.58689700,30.23910700",Africa/Kigali,1/22/2021 2:04,1/22/2021 7:03,a99fae10-5c77-11eb-8d69-7dcc18ea12ef,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,TRUE,1,Provide some fuel for pumping water even in dry seasons because at times the solar have some peoples but the generator would pump water.,"3.31308416,32.40578584",Africa/Kampala,1/21/2021 12:02,1/21/2021 12:03,aa8b91f0-5bf9-11eb-bcb1-c7b84cd01158,MALE
Uganda,Kyangwali Settlement,Kyangwali: Livelihoods Pulse,Livelihoods,FALSE,0,Support us Boda riders with paint so that we complete our office for management of Boda Boda Association to operate in a secure place.,"1.18812800,30.78386300",Africa/Kampala,1/21/2021 12:00,1/21/2021 12:02,6c3af6c0-5bf9-11eb-8d52-67ec1ae57f6b,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Change the solar panels that are faulty so that better ones are installed to provide enough energy for pumping water for the community.,"3.31308416,32.40578584",Africa/Kampala,1/21/2021 11:58,1/21/2021 11:59,15c4b790-5bf9-11eb-bcb1-c7b84cd01158,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Change some of the pump attendants who are always absent at their duty station so that the community can get water on time.,"3.31308416,32.40578584",Africa/Kampala,1/21/2021 11:57,1/21/2021 11:59,f5481110-5bf8-11eb-bcb1-c7b84cd01158,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Drill a better borehole in zone 5a block 5b because the one we have brings no water in the dry season and brings dirty water when it rains.,"3.31308416,32.40578584",Africa/Kampala,1/21/2021 11:55,1/21/2021 11:59,afea0a60-5bf8-11eb-bcb1-c7b84cd01158,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Distribute 4 new jerricans to each household so that we can fetch and store some Water in the house.,"3.31308416,32.40578584",Africa/Kampala,1/21/2021 11:54,1/21/2021 11:59,8a3b6f20-5bf8-11eb-bcb1-c7b84cd01158,MALE
Uganda,Kyangwali Settlement,Kyangwali: Livelihoods Pulse,Livelihoods,FALSE,0,Provide opportunities to girls so that they can earn salaries and get personal needs than getting into sexual relationship to get money.,"1.18812800,30.78386300",Africa/Kampala,1/21/2021 11:52,1/21/2021 12:02,549a0890-5bf8-11eb-8d52-67ec1ae57f6b,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Put the people whose houses are near the taps or boreholes to be in charge of locking and unlocking it at designed time for us to get water.,"3.31308416,32.40578584",Africa/Kampala,1/21/2021 11:46,1/21/2021 11:59,66b9e280-5bf7-11eb-bcb1-c7b84cd01158,MALE
Uganda,Kyangwali Settlement,Kyangwali: Livelihoods Pulse,Livelihoods,FALSE,0,Train people of Nyampindu new case loads to start saving groups to improve their household's livelihoods.,"1.18812800,30.78386300",Africa/Kampala,1/21/2021 11:45,1/21/2021 12:02,4c641810-5bf7-11eb-8d52-67ec1ae57f6b,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,TRUE,1,Install a water tank to near each tap water point which stores water it receives from the main tank to supply the water points. ,"3.31308416,32.40578584",Africa/Kampala,1/21/2021 11:42,1/21/2021 11:59,d6487f90-5bf6-11eb-bcb1-c7b84cd01158,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,WASH partners should repair for us the broken bore hole in zone 3 block 5 so that we have enough water sources for our block residents.,"3.31308416,32.40578584",Africa/Kampala,1/21/2021 11:37,1/21/2021 11:59,375e4720-5bf6-11eb-bcb1-c7b84cd01158,MALE
Uganda,Kyangwali Settlement,Kyangwali: Livelihoods Pulse,Livelihoods,TRUE,1,Repair engine for ASIA WOMEN GROUP so that we make more income to start another business for sustainability of our grinding meal.,"1.18812800,30.78386300",Africa/Kampala,1/21/2021 11:36,1/21/2021 12:02,fce2a8c0-5bf5-11eb-8d52-67ec1ae57f6b,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Build small houses over the tap water points and put an operator to serve us with our water to make people not vandalise the taps.,"3.31308416,32.40578584",Africa/Kampala,1/21/2021 11:33,1/21/2021 11:59,a82b0980-5bf5-11eb-bcb1-c7b84cd01158,MALE
Uganda,Kyangwali Settlement,Kyangwali: Livelihoods Pulse,Livelihoods,FALSE,0,"A capital of 2,000,000sh would be given to each group under capacity building so that we invest to achieve our objectives and goals.","1.18812800,30.78386300",Africa/Kampala,1/21/2021 11:29,1/21/2021 12:02,20fdef40-5bf5-11eb-8d52-67ec1ae57f6b,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,"Provide each water user's committee with liquid soap, hard brooms and brushes for washing the the water points.","3.31308416,32.40578584",Africa/Kampala,1/21/2021 11:28,1/21/2021 11:59,fe1774b0-5bf4-11eb-bcb1-c7b84cd01158,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Provide each houses hold with a hand washing facilities to help in washing their hands from home after using the latrines.,"3.31308416,32.40578584",Africa/Kampala,1/21/2021 11:25,1/21/2021 11:59,744c7e10-5bf4-11eb-bcb1-c7b84cd01158,MALE
Uganda,Kyangwali Settlement,Kyangwali: Livelihoods Pulse,Livelihoods,FALSE,0,Teenagers who involve in selling eggs on the streets would be involved in group income generating activities since hawking is risky. ,"1.18812800,30.78386300",Africa/Kampala,1/21/2021 11:23,1/21/2021 12:02,3c6b87c0-5bf4-11eb-8d52-67ec1ae57f6b,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Support us with water purifying tablets so that we can make our drinking water safe for drinking and avoid diseases like Typhoid. ,"3.31308416,32.40578584",Africa/Kampala,1/21/2021 11:16,1/21/2021 11:59,345c3210-5bf3-11eb-bcb1-c7b84cd01158,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Train some of us the youth to work us borehole mechanics in order to make some money ,"3.31308416,32.40578584",Africa/Kampala,1/21/2021 11:08,1/21/2021 11:59,34f903c0-5bf2-11eb-bcb1-c7b84cd01158,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Increase the number of water points at the zone 5a health centre and the one in zone 2 so that that people don't scramble for water.,"3.31308416,32.40578584",Africa/Kampala,1/21/2021 11:03,1/21/2021 11:59,6041c0e0-5bf1-11eb-bcb1-c7b84cd01158,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Advise the community not to construct their latrines near water sources to stop flies from contaminating the water.,"3.31308416,32.40578584",Africa/Kampala,1/21/2021 10:58,1/21/2021 11:59,b7f4e250-5bf0-11eb-9eca-7dd79426e7de,MALE
Uganda,Kyangwali Settlement,Kyangwali: Livelihoods Pulse,Livelihoods,FALSE,0,Give a vacant plot to us Ngurwe II SDA church so that we can do farming for renovation of church building and buying  furniture.,"1.18812800,30.78386300",Africa/Kampala,1/21/2021 10:55,1/21/2021 12:02,5be22cc0-5bf0-11eb-8d52-67ec1ae57f6b,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,WASH officers Should visit all the water pumping sites at least twice a week to ensure that all is well with their machines.,"3.31308416,32.40578584",Africa/Kampala,1/21/2021 10:53,1/21/2021 11:59,10a41700-5bf0-11eb-aebb-c9bb8bb6920d,MALE
Uganda,Kyangwali Settlement,Kyangwali: Livelihoods Pulse,Livelihoods,FALSE,0,Train us Maendeleo how to make cooking oil out of maize so that we can produce cooking oil locally out of our farm produces and make money.,"1.18812800,30.78386300",Africa/Kampala,1/21/2021 10:45,1/21/2021 12:02,f33e69f0-5bee-11eb-8d52-67ec1ae57f6b,MALE
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,FALSE,0,Improve water in kabahinda B by ensuring constant water supply due to they only open water point few days when they are  collecting charges,"-0.82285000,30.93945100",Africa/Kampala,1/21/2021 10:43,1/21/2021 10:46,9a39b7b0-5bee-11eb-9cf0-739b0862e204,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Widen the water drainages during this dry season so that they are wide enough for water to pass through easily and not flood our homes.,"3.31308416,32.40578584",Africa/Kampala,1/21/2021 10:40,1/21/2021 11:59,48eedd90-5bee-11eb-aebb-c9bb8bb6920d,MALE
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,TRUE,1,Sanitary materials should be distributed once in two because they can not last for the half year they tell us to use them  ,"-0.82285000,30.93945100",Africa/Kampala,1/21/2021 10:37,1/21/2021 10:46,db4dfc30-5bed-11eb-9cf0-739b0862e204,MALE
Uganda,Kyangwali Settlement,Kyangwali: Livelihoods Pulse,Livelihoods,TRUE,1,Allow us Ubuntu Trust to build permanent business house like the cente mobile agent so that we can keep our cash safe and secure.,"1.18812800,30.78386300",Africa/Kampala,1/21/2021 10:32,1/21/2021 12:02,0e60e520-5bed-11eb-8d52-67ec1ae57f6b,MALE
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,FALSE,0,Reduce water charges for PSNs & prioritize them because they've no energy to work for this money neither do they've energy to stand for long,"-0.82285000,30.93945100",Africa/Kampala,1/21/2021 10:31,1/21/2021 10:46,fdcaade0-5bec-11eb-9cf0-739b0862e204,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Train some people in each zone to and provide the tools for relating boreholes and taps when they get spoilt to enable us get water always.,"3.31308416,32.40578584",Africa/Kampala,1/21/2021 10:22,1/21/2021 11:59,a65124f0-5beb-11eb-b2b6-432fe746179f,MALE
Uganda,Kyangwali Settlement,Kyangwali: Livelihoods Pulse,Livelihoods,FALSE,0,Give livelihood advice to women here in Nyampindu so that they can become innovative to join business groups and participate to earn shares.,"1.18812800,30.78386300",Africa/Kampala,1/21/2021 10:21,1/21/2021 12:02,99d2e6f0-5beb-11eb-8d52-67ec1ae57f6b,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,FALSE,0,Support us the people of zone 5a block 5c by drilling at least one borehole to provide water for our people.,"3.31308416,32.40578584",Africa/Kampala,1/21/2021 10:18,1/21/2021 11:59,26aff500-5beb-11eb-b2b6-432fe746179f,MALE
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,TRUE,1,Help people build pens outside their houses sothat they may not keep sleeping with goats & hens due to if not that they'll acquire diseases ,"-0.82285000,30.93945100",Africa/Kampala,1/21/2021 10:12,1/21/2021 10:46,521e3b80-5bea-11eb-9cf0-739b0862e204,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,TRUE,1,"Since metal pipes rust and the particles are always found in the water, WASH partners should use plastic eater pipes to distribute water.","3.31308416,32.40578584",Africa/Kampala,1/21/2021 10:08,1/21/2021 11:59,be25ada0-5be9-11eb-b2b6-432fe746179f,MALE
Uganda,Kyangwali Settlement,Kyangwali: Livelihoods Pulse,Livelihoods,FALSE,0,We have challenges of transport for maize buyers to reach our area kindly renovate the road of Nyampindu to ease marketing of farm produces.,"1.18812800,30.78386300",Africa/Kampala,1/21/2021 10:07,1/21/2021 12:02,a02fd910-5be9-11eb-8d52-67ec1ae57f6b,MALE
Uganda,Palabek,Palabek: WASH Pulse,Water,TRUE,1,Open water at 6am in the morning and close it at 7pm everyday so that we have enough time in between to fetch water for our households.,"3.31308416,32.40578584",Africa/Kampala,1/21/2021 10:03,1/21/2021 11:59,155a9e60-5be9-11eb-b2b6-432fe746179f,MALE
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,TRUE,1,Sensitize hygiene promoters to start doing their work in their respective villages to promote sanitation as some individuals need reminders ,"-0.82285000,30.93945100",Africa/Kampala,1/21/2021 10:02,1/21/2021 10:46,e296dc50-5be8-11eb-9cf0-739b0862e204,MALE
Uganda,Kyangwali Settlement,Kyangwali: Livelihoods Pulse,Livelihoods,FALSE,0,Uplift the skills of youths in building so that they can be hired by construction companies and earn income to support their families.,"1.18812800,30.78386300",Africa/Kampala,1/21/2021 9:53,1/21/2021 12:02,b2401810-5be7-11eb-8d52-67ec1ae57f6b,MALE
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,TRUE,1,Sensitize people to dig rubbish pits for proper disposal of garbage because some people discharge their rubbish in their neighbors compounds,"-0.82285000,30.93945100",Africa/Kampala,1/21/2021 9:50,1/21/2021 10:46,4e1b3130-5be7-11eb-9cf0-739b0862e204,MALE
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,FALSE,0,"Water committee above should sit & learn how to reduce water charges basing on number of days one fetches, we pay a lot yet fetch few days ","-0.82285000,30.93945100",Africa/Kampala,1/21/2021 9:44,1/21/2021 10:46,6a344bf0-5be6-11eb-9cf0-739b0862e204,MALE
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,TRUE,1,"Some people lack latrines, distribute logs and plastic slabs for them to construct latrines because to get logs and slabs is a struggle","-0.82285000,30.93945100",Africa/Kampala,1/21/2021 9:40,1/21/2021 9:42,db73cd50-5be5-11eb-b84a-0153bf07f00f,MALE
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,FALSE,0,Come in kankingi D to sensitize people to dig their own latrines because we are tired of sharing latrines with other people who misuse them ,"-0.82285000,30.93945100",Africa/Kampala,1/21/2021 9:39,1/21/2021 10:46,b9712310-5be5-11eb-9cf0-739b0862e204,MALE
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,FALSE,0,"Do not wait until they'll communicate to go for signing for money, but call us and give us soap in order to maintain sanitation and hygiene","-0.82285000,30.93945100",Africa/Kampala,1/21/2021 9:38,1/21/2021 10:46,89153940-5be5-11eb-9cf0-739b0862e204,MALE
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,FALSE,0,Supply water to all of us in Juru D for us to access it easily because we fetch from far places ,"-0.82285000,30.93945100",Africa/Kampala,1/21/2021 9:30,1/21/2021 9:42,769c2db0-5be4-11eb-b84a-0153bf07f00f,MALE
Rwanda,Gihembe Camp,OPD Gihembe Health center,Healthcare,TRUE,1,They should periodically invited an eye specialist to treat us at health center because waiting for a transfer takes long period of time.,"-1.59829500,30.07555400",Africa/Kigali,1/21/2021 9:04,1/21/2021 9:10,3b8e6f30-5be9-11eb-86d6-f9d898c616c0,MALE
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,FALSE,0,Plan to give us water daily in evening in Kabahinda C for us to be fetching after work because we do spend three weeks without getting water,"-0.82285000,30.93945100",Africa/Kampala,1/21/2021 9:02,1/21/2021 9:42,937f7da0-5be0-11eb-b84a-0153bf07f00f,MALE
