country_name,location_name,service_point_name,service_type,satisfied,satisfied_num,idea,lat_lon,time_zone,created_at_tz,gender,sentence
Uganda,Oruchinga,Oruchinga: WASH Pulse,Water,True,1,Repairing borehole of Michinga II so that we can be getting clean water ,"-0.93376248,30.77353254",Africa/Kampala,1/22/2021 6:31,MALE,We need repairing borehole michinga ii
Rwanda,Nyabiheke camp,Maternity and Family Planning,Healthcare,True,1,Alight would construct canteen nearby new maternity so that we can get soda and other things which can support mothers during night,"-1.59504000,30.25910000",Africa/Kigali,1/22/2021 6:30,MALE,We need alight would construct canteen
Rwanda,Mahama camp,Maternity - Mahama 1 Health Center,Healthcare,True,1,In maternity pad shouldn't miss so each mother who come while bleeding can't miss it,"-2.30525500,30.83789100",Africa/Kigali,1/22/2021 6:30,FEMALE,We need in maternity pad miss
Uganda,Kyangwali Settlement,Kyangwali: Livelihoods Pulse,Livelihoods,True,1,Build houses to Community Based Organizations so that we can constructively contribute to our communities business interventions.,"1.18812800,30.78386300",Africa/Kampala,1/22/2021 6:29,MALE,We need build houses community based
Rwanda,Gihembe Camp,Gihembe Camp: Protection Pulse,Protection,True,1,Organise more sessions and campaigns which can help people to be knowledgeable about protection because most people don't know much about it,"-1.55869100,30.17584000",Africa/Kigali,1/22/2021 6:28,MALE,We need organise sessions campaigns help
Uganda,Nakivale Base Camp,Nakivale Base Camp: Shelter Pulse,Shelter,False,0, Support with materials like wire mesh and nails for making shelters for our animals in order to protect people's crops ,"-0.77648950,30.97978550",Africa/Kampala,1/22/2021 6:27,MALE,We need support materials like wire
Uganda,Kyaka II,Kyaka II: WASH Pulse,Water,False,0,Advise water user committee members to encourage people wash their hands before fetching so that they can prevent corona virus.,"0.35866800,31.07982200",Africa/Kampala,1/22/2021 6:26,MALE,We need advise water user committee
Uganda,Kyaka II,Kyaka II: Education Pulse,Education,True,1,Be distributing masks every month in schools because the ones we receive it's elastic gets lose very fast.  ,"0.35866990,31.07982900",Africa/Kampala,1/22/2021 6:25,MALE,We need be distributing masks every
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,True,1,Finalising the construction of a modern washstand at health center as hand wash stand that we've are very old and they're working abnormally,"-1.59524700,30.25986100",Africa/Kigali,1/22/2021 6:25,MALE,We need finalising construction modern washstand
Rwanda,Mahama camp,Maternity - Mahama 1 Health Center,Healthcare,True,1,Start doing caesarian here so pregnant mother who is going to give birth by caesarian for the first time it can be done here,"-2.30525500,30.83789100",Africa/Kigali,1/22/2021 6:25,FEMALE,We need start caesarian pregnant mother
Rwanda,Gihembe Camp,Gihembe Camp: Protection Pulse,Protection,True,1,Increase the number of community protection workers can be helpful in raising the awareness about protection among residents,"-1.55869100,30.17584000",Africa/Kigali,1/22/2021 6:25,MALE,We need increase number community protection
Uganda,Oruchinga,Oruchinga: WASH Pulse,Water,True,1,Building community shade in Nshungyezi so that we can be harvesting water during rainy season like other villages ,"-0.93376248,30.77353254",Africa/Kampala,1/22/2021 6:24,MALE,We need building community shade nshungyezi
Uganda,Kyangwali Settlement,Kyangwali: Livelihoods Pulse,Livelihoods,False,0,Provide seedlings and allow cutting of trees that we planted so that we can get timbers for sale and earn income since it's our resources.,"1.18812800,30.78386300",Africa/Kampala,1/22/2021 6:24,FEMALE,We need provide seedlings allow cutting
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,False,0,Distribute plastic slabs and poles to renovate latrines because the old ones are weak ,"-0.82285000,30.93945100",Africa/Kampala,1/22/2021 6:24,MALE,We need distribute plastic slabs poles
Rwanda,Gihembe Camp,Gihembe Camp: Protection Pulse,Protection,True,1,Keep sensitizing people to report cases concerning sexual violence because it can help for the follow up to eradicate such cases.,"-1.55869100,30.17584000",Africa/Kigali,1/22/2021 6:23,MALE,We need keep sensitizing people report
Uganda,Nakivale Base Camp,Nakivale Base Camp: Shelter Pulse,Shelter,False,0,Partner in charge of shelter construction should ensure to renovate houses that have cracks to remove fear from PSNs when they are asleep ,"-0.77648950,30.97978550",Africa/Kampala,1/22/2021 6:21,MALE,We need partner charge shelter construction
Uganda,Kyaka II,Kyaka II: WASH Pulse,Water,False,0,Distribute sanitizers to all students so that if they fail to wash hands they can sanitize to prevent the spread of covid19.,"0.35866800,31.07982200",Africa/Kampala,1/22/2021 6:21,MALE,We need distribute sanitizers students fail
Rwanda,Mahama camp,Maternity - Mahama 1 Health Center,Healthcare,True,1,Avail medicine which can stop bleeding to we pregnant mothers so we can't face miscarriage,"-2.30525500,30.83789100",Africa/Kigali,1/22/2021 6:21,FEMALE,We need avail medicine stop bleeding
Rwanda,Mahama camp,OPD - Mahama 1 Health Center,Healthcare,True,1,Bring water at the pharmacy so we can take our drugs easily after getting them,"-2.30525500,30.83789100",Africa/Kigali,1/22/2021 6:20,MALE,We need bring water pharmacy take
Rwanda,Nyabiheke camp,Maternity and Family Planning,Healthcare,True,1,Second nurses should be scheduled in maternity service so that one can support mothers who come in family planning service ,"-1.59504000,30.25910000",Africa/Kigali,1/22/2021 6:19,MALE,We need second nurses scheduled maternity
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,True,1,"Resolving the issue of patients who're throwing medicines behind their houses, better to brief H C W to keep checking in their villages","-1.59524700,30.25986100",Africa/Kigali,1/22/2021 6:18,MALE,We need resolving issue patients throwing
Rwanda,Gihembe Camp,OPD Gihembe Health center,Healthcare,True,1,They have to provide another equipment for sample testing in laboratory in order to speed up the provision of laboratory results.,"-1.59829500,30.07555400",Africa/Kigali,1/22/2021 6:18,MALE,We need they provide another equipment
Uganda,Oruchinga,Oruchinga: WASH Pulse,Water,True,1,Providing treated logs to people who don't have latrines because they cause poor hygiene in the community which can lead to cholera outbreak,"-0.93376248,30.77353254",Africa/Kampala,1/22/2021 6:17,FEMALE,We need providing treated logs people
Rwanda,Mahama camp,OPD - Mahama 1 Health Center,Healthcare,True,1,Avail enough lab materials so we can get clear and quick results ,"-2.30525500,30.83789100",Africa/Kigali,1/22/2021 6:16,MALE,We need avail enough lab materials
Uganda,Kyaka II,Kyaka II: WASH Pulse,Water,False,0,Sensitize people to practice good hygiene and sanitation since some sickness are caused by poor hygienic practices.,"0.35866800,31.07982200",Africa/Kampala,1/22/2021 6:15,MALE,We need sensitize people practice good
Uganda,Nakivale Base Camp,Nakivale Base Camp: Shelter Pulse,Shelter,False,0,See the ways of supporting PSNs with shelters and other basic needs because they have spend almost 5years without supporting them ,"-0.77648950,30.97978550",Africa/Kampala,1/22/2021 6:14,MALE,We need see ways supporting psns
Rwanda,Gihembe Camp,OPD Gihembe Health center,Healthcare,True,1,Assigning a nurse for each service point at HC can be better because some services are slower when a nurse serves different department.,"-1.59829500,30.07555400",Africa/Kigali,1/22/2021 6:14,MALE,We need assigning nurse service point
Uganda,Kyaka II,Kyaka II: Education Pulse,Education,False,0,Increase on money ratio since some times it's the money we use to pay school fees for our children.,"0.35866990,31.07982900",Africa/Kampala,1/22/2021 6:14,MALE,We need increase money ratio since
Uganda,Oruchinga,Oruchinga: Livelihood Pulse,Livelihoods,False,0,Organise short courses in business management atleast for three month such that we can learn and turn our ideas into reality.,"-0.93376088,30.77350264",Africa/Kampala,1/22/2021 6:11,MALE,We need organise short courses business
Rwanda,Mahama camp,OPD - Mahama 1 Health Center,Healthcare,True,1,Allow us to enter when we bring food for our inpatients relatives instead of sending it with someone else we don't know,"-2.30525500,30.83789100",Africa/Kigali,1/22/2021 6:11,MALE,We need allow us enter bring
Rwanda,Mahama camp,Maternity - Mahama 1 Health Center,Healthcare,False,0,When a pregnant mother have an issue of pneumonia better to check her the reason why instead of giving her drugs,"-2.30525500,30.83789100",Africa/Kigali,1/22/2021 6:09,FEMALE,We need when pregnant mother issue
Uganda,Oruchinga,Oruchinga: WASH Pulse,Water,True,1,Drill another borehole in Busheka because Nationals and refugees use to fight due to lack of water ,"-0.93376248,30.77353254",Africa/Kampala,1/22/2021 6:09,MALE,We need drill another borehole busheka
Rwanda,Gihembe Camp,OPD Gihembe Health center,Healthcare,True,1,Posters are needed to indicate service points like dentistry because they are far for new patients to know where they are.,"-1.59829500,30.07555400",Africa/Kigali,1/22/2021 6:08,MALE,We need posters needed indicate service
Uganda,Kyaka II,Kyaka II: WASH Pulse,Water,False,0,Help us with materials to clear the bushes around our homes so that we can live in a clear environment.,"0.35866800,31.07982200",Africa/Kampala,1/22/2021 6:08,MALE,We need help us materials clear
Rwanda,Gihembe Camp,OPD Gihembe Health center,Healthcare,True,1,"Because the added beds reduced the space in IPD rooms, better they expand the rooms so that there can be enough space.","-1.59829500,30.07555400",Africa/Kigali,1/22/2021 6:07,MALE,We need because added beds reduced
Rwanda,Mahama camp,OPD - Mahama 1 Health Center,Healthcare,True,1,Provide fresh food to we patients with the issues of intestinal so that we can't be in crisis often,"-2.30525500,30.83789100",Africa/Kigali,1/22/2021 6:06,FEMALE,We need provide fresh food patients
Uganda,Nakivale Base Camp,Nakivale Base Camp: Shelter Pulse,Shelter,False,0,We need new plastic sheetings because the ones we have are old ,"-0.77648950,30.97978550",Africa/Kampala,1/22/2021 6:05,MALE,We need we need new plastic
Uganda,Kyaka II,Kyaka II: WASH Pulse,Water,True,1,Help us with cement to put in our bathrooms so that we can have good places where to bath from.,"0.35866800,31.07982200",Africa/Kampala,1/22/2021 6:03,MALE,We need help us cement put
Uganda,Kyaka II,Kyaka II: Education Pulse,Education,True,1,Scholastic materials should be provided to students so that they can have everything they need.,"0.35866990,31.07982900",Africa/Kampala,1/22/2021 6:02,MALE,We need scholastic materials provided students
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,True,1,"Speed up the process of availing electricity in laboratory so that we may get its service whenever we need it, as it's not easy to get at 12","-1.59524700,30.25986100",Africa/Kigali,1/22/2021 6:00,MALE,We need speed process availing electricity
Rwanda,Mahama camp,OPD - Mahama 1 Health Center,Healthcare,True,1,Equip the pharmacy with all kinds of drugs to avoid us coming back for so many times,"-2.30525500,30.83789100",Africa/Kigali,1/22/2021 6:00,MALE,We need equip pharmacy kinds drugs
Uganda,Kyaka II,Kyaka II: WASH Pulse,Water,False,0,Provide dustbins to every household so that we can have where to put rubbish since the plots we have are small.,"0.35866800,31.07982200",Africa/Kampala,1/22/2021 5:58,MALE,We need provide dustbins every household
Uganda,Nakivale Base Camp,Nakivale Base Camp: Shelter Pulse,Shelter,False,0,Give us poles and iron sheets to renovate our shelter at somali water point for us to get where to sit while waiting for water,"-0.77648950,30.97978550",Africa/Kampala,1/22/2021 5:58,MALE,We need give us poles iron
Rwanda,Gihembe Camp,OPD Gihembe Health center,Healthcare,True,1,Avail all sorts of medicines at pharmacy so that we can get effective medicines as prescribed for our sicknesses.,"-1.59829500,30.07555400",Africa/Kigali,1/22/2021 5:55,MALE,We need avail sorts medicines pharmacy
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,True,1,"Advocate for us wheel barrows, spades & pangas to use while at community work since main activities requires these tools","-0.82285000,30.93945100",Africa/Kampala,1/22/2021 5:53,MALE,We need advocate us wheel barrows
Uganda,Kyaka II,Kyaka II: Education Pulse,Education,False,0,Nursery schools should be constructed in all zones for our children to start studies to an early age.,"0.35866990,31.07982900",Africa/Kampala,1/22/2021 5:51,MALE,We need nursery schools constructed zones
Uganda,Nakivale Base Camp,Nakivale Base Camp: Shelter Pulse,Shelter,True,1,Support single mothers with plastic sheetings to cover on the leaking shelters to prevent household items from being destroyed by rain ,"-0.77648950,30.97978550",Africa/Kampala,1/22/2021 5:51,MALE,We need support single mothers plastic
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,False,0,They are supposed to give us water in our village of Kabahinda B for hygiene purposes because they don't give us water,"-0.82285000,30.93945100",Africa/Kampala,1/22/2021 5:50,MALE,We need they supposed give us
Uganda,Kyaka II,Kyaka II: WASH Pulse,Water,False,0,Support us with sanitation equipment like wheelbarrows so that it more easier for us to carry the rubbish from home to the near by roads.,"0.35866800,31.07982200",Africa/Kampala,1/22/2021 5:50,MALE,We need support us sanitation equipment
Rwanda,Gihembe Camp,OPD Gihembe Health center,Healthcare,True,1,They should put notice on doors of departments that are not currently working because of covid-19 for us to be aware of the changes.,"-1.59829500,30.07555400",Africa/Kigali,1/22/2021 5:49,MALE,We need they put notice doors
Uganda,Oruchinga,Oruchinga: WASH Pulse,Water,True,1,Extending water from Mugikona up to Kivuruga because sometimes nationals don't allow us to fetch ,"-0.93376248,30.77353254",Africa/Kampala,1/22/2021 5:46,MALE,We need extending water mugikona kivuruga
Uganda,Oruchinga,Oruchinga: Livelihood Pulse,Livelihoods,True,1,Provide CSB to malnourished children and adults in order to get what to drink to get nutrients that can support to increase immunity.,"-0.93376088,30.77350264",Africa/Kampala,1/22/2021 5:46,MALE,We need provide csb malnourished children
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,True,1,Reduce congestion on water points by extending more waterpoints since that congestion results into fighting as everyone wants to fetch first,"-0.82285000,30.93945100",Africa/Kampala,1/22/2021 5:46,MALE,We need reduce congestion water points
Rwanda,Nyabiheke camp,Nyabiheke Camp: Protection Pulse,Protection,True,1,Put much more efforts in briefing youth to use condoms instead of using tablets after having sex as tables can't prevent HIV or other illnes,"-1.58689700,30.23910700",Africa/Kigali,1/22/2021 5:45,MALE,We need put much efforts briefing
Uganda,Kyangwali Settlement,Kyangwali: Livelihoods Pulse,Livelihoods,False,0,Bring income generating activities to households that were affected by corona virus so that they can develop their livelihoods.,"1.18812800,30.78386300",Africa/Kampala,1/22/2021 5:44,MALE,We need bring income generating activities
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,True,1,Support us with aquatabs for purifying water for consumption because water we fetch nowadays is dirty  ,"-0.82285000,30.93945100",Africa/Kampala,1/22/2021 5:44,FEMALE,We need support us aquatabs purifying
Uganda,Kyaka II,Kyaka II: Education Pulse,Education,True,1,Better raise awareness on how education is the important in future because they no longer care about their children's studies.,"0.35866990,31.07982900",Africa/Kampala,1/22/2021 5:43,MALE,We need better raise awareness education
Uganda,Kyaka II,Kyaka II: WASH Pulse,Water,False,0,Teach the community best ways of washing hands so that people are well equipped with the knowledge on how to do it. ,"0.35866800,31.07982200",Africa/Kampala,1/22/2021 5:43,MALE,We need teach community best ways
Uganda,Oruchinga,Oruchinga: Livelihood Pulse,Livelihoods,True,1,Prioritize vulnerables during cash distribution because we are unable to stand for a long period of time.,"-0.93376088,30.77350264",Africa/Kampala,1/22/2021 5:42,MALE,We need prioritize vulnerables cash distribution
Rwanda,Nyabiheke camp,Nyabiheke Camp: Protection Pulse,Protection,True,1,GBV should train girls how they might say no in case boys are requesting them to do unprotected sexual or how to use tablet after having it,"-1.58689700,30.23910700",Africa/Kigali,1/22/2021 5:42,MALE,We need gbv train girls might
Uganda,Nakivale Base Camp,Nakivale Base Camp: Shelter Pulse,Shelter,False,0,Tell the government of Uganda to be giving enough plots so that when our children grows up to get where to construct their own houses ,"-0.77648950,30.97978550",Africa/Kampala,1/22/2021 5:42,MALE,We need tell government uganda giving
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,False,0,Supply clean water in villages for us to get water to drink because sharing dam water with animals is very bad,"-0.82285000,30.93945100",Africa/Kampala,1/22/2021 5:38,MALE,We need supply clean water villages
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,True,1,Archivist should provide notebooks in the afternoon as well as in the morning so that patients might get service whenever he/she came,"-1.59524700,30.25986100",Africa/Kigali,1/22/2021 5:37,MALE,We need archivist provide notebooks afternoon
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,True,1,"In case a students came for treatment in the evening, she should be treated fully for the sake of helping her to not miss the class next day","-1.59524700,30.25986100",Africa/Kigali,1/22/2021 5:36,MALE,We need in case students came
Rwanda,Gihembe Camp,OPD Gihembe Health center,Healthcare,True,1,Speed up the provision of transfers because the delay to get required treatment makes a patient suffer more.,"-1.59829500,30.07555400",Africa/Kigali,1/22/2021 5:36,MALE,We need speed provision transfers delay
Rwanda,Mahama camp,IPD - Mahama 1 Health Center,Healthcare,True,1,Advice some among we inpatients to not go outside while still hospitalised and if he/she have any issue better to share it with a nurse,"-2.30525500,30.83789100",Africa/Kigali,1/22/2021 5:36,FEMALE,We need advice among inpatients go
Uganda,Kyaka II,Kyaka II: WASH Pulse,Water,True,1,Give latrine poles to people with holes so that they can cover them and have latrines and reduce on misunderstandings with their neighbours.,"0.35866800,31.07982200",Africa/Kampala,1/22/2021 5:33,MALE,We need give latrine poles people
Uganda,Nakivale Base Camp,Nakivale Base Camp: Shelter Pulse,Shelter,False,0,Tell them to distribute iron sheets instead of plastic sheetings because they get old within six months,"-0.77648950,30.97978550",Africa/Kampala,1/22/2021 5:33,MALE,We need tell distribute iron sheets
Rwanda,Mahama camp,OPD - Mahama 1 Health Center,Healthcare,True,1,As most of us come for FP without informing our husbands services should start at least 8 o'clock so we can go back early for home duties,"-2.30525500,30.83789100",Africa/Kigali,1/22/2021 5:33,FEMALE,We need as us come fp
Uganda,Oruchinga,Oruchinga: Livelihood Pulse,Livelihoods,True,1,Better avail goats to GBV survivors in order to get what they can sell to get money for buying there needs.,"-0.93376088,30.77350264",Africa/Kampala,1/22/2021 5:32,MALE,We need better avail goats gbv
Uganda,Oruchinga,Oruchinga: Livelihood Pulse,Livelihoods,True,1,Distribute seeds for planting like soya bean and maize in order to get what to plant in our gardens like others.,"-0.93376088,30.77350264",Africa/Kampala,1/22/2021 5:31,MALE,We need distribute seeds planting like
Uganda,Oruchinga,Oruchinga: WASH Pulse,Water,True,1,PSNs should not be paying water service because they not able to work like others ,"-0.93376248,30.77353254",Africa/Kampala,1/22/2021 5:30,FEMALE,We need psns paying water service
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,True,1,Water in Juru A should be supplied at 2:00 PM for parents to be able to fetch because opening it late in the evening children waste it,"-0.82285000,30.93945100",Africa/Kampala,1/22/2021 5:30,MALE,We need water juru a supplied
Rwanda,Nyabiheke camp,Nyabiheke Camp: Protection Pulse,Protection,True,1,All camp residents should be allow to attend all GBV sessions in order to help them to have skills about GBV,"-1.58689700,30.23910700",Africa/Kigali,1/22/2021 5:30,MALE,We need all camp residents allow
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,True,1,Second window of pharmacy should be opened from Monday to Friday for us to get great service everyday rather than doing it occasionally,"-1.59524700,30.25986100",Africa/Kigali,1/22/2021 5:29,MALE,We need second window pharmacy opened
Uganda,Palabek,Palabek: WASH Pulse,Water,False,0,Drill another borehole in zone 5B block 11 and 13 to make is access water easily due to the big population.,"3.31308416,32.40578584",Africa/Kampala,1/22/2021 5:28,MALE,We need drill another borehole zone
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,True,1,Give an opportunity to rich people to extend water in their homes and be paying monthly bills because lack of water leads to stress,"-0.82285000,30.93945100",Africa/Kampala,1/22/2021 5:27,MALE,We need give opportunity rich people
Uganda,Nakivale Base Camp,Nakivale Base Camp: Shelter Pulse,Shelter,False,0,Give us poles to renovate roofs of our houses because they are expensive to buy ,"-0.77648950,30.97978550",Africa/Kampala,1/22/2021 5:27,MALE,We need give us poles renovate
Rwanda,Mahama camp,IPD - Mahama 1 Health Center,Healthcare,True,1,Rerun giving fresh food to we hospitalised patients especially to those who don't have relatives,"-2.30525500,30.83789100",Africa/Kigali,1/22/2021 5:27,MALE,We need rerun giving fresh food
Rwanda,Gihembe Camp,OPD Gihembe Health center,Healthcare,True,1,It can be better if they start consulting us early at least from 8am in order to get all treatments early because they start a bit late.,"-1.59829500,30.07555400",Africa/Kigali,1/22/2021 5:25,MALE,We need it better start consulting
Uganda,Palabek,Palabek: WASH Pulse,Water,False,0,Bring for us better quality jerricans that can last longer so that we don't suffer with finding water to fetch water with.,"3.31308416,32.40578584",Africa/Kampala,1/22/2021 5:24,MALE,We need bring us better quality
Uganda,Kyaka II,Kyaka II: Education Pulse,Education,True,1,Open schools for all class levels so that all pupils can go back to school since they are going to spend the whole year with out studying.,"0.35866990,31.07982900",Africa/Kampala,1/22/2021 5:23,MALE,We need open schools class levels
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,True,1,Guards should keep reminding outpatients to wash they hands as some of them are entering in health center without washing their hands,"-1.59524700,30.25986100",Africa/Kigali,1/22/2021 5:23,MALE,We need guards keep reminding outpatients
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,True,1,I would schedule two nurses in emergency room for the sake of providing great service to the patients who need the service from emergency,"-1.59524700,30.25986100",Africa/Kigali,1/22/2021 5:21,MALE,We need i would schedule two
Uganda,Kyaka II,Kyaka II: WASH Pulse,Water,False,0,Encourage each household to dig u it's own latrine pit since sharing is the main cause of poor sanitation within the community.,"0.35866800,31.07982200",Africa/Kampala,1/22/2021 5:21,MALE,We need encourage household dig u
Uganda,Palabek,Palabek: WASH Pulse,Water,False,0,Drill boreholes for the host community of Akworo so that they don't come and increase the number of people who use the borehole in our block,"3.31308416,32.40578584",Africa/Kampala,1/22/2021 5:21,MALE,We need drill boreholes host community
Uganda,Oruchinga,Oruchinga: WASH Pulse,Water,True,1,Extending water from Rwamurunga up to Michinga III because our borehole is very far ,"-0.93376248,30.77353254",Africa/Kampala,1/22/2021 5:21,MALE,We need extending water rwamurunga michinga
Rwanda,Mahama camp,OPD - Mahama 1 Health Center,Healthcare,True,1,Babies under five years old should all be treated before ten o'clock before they feel hungry to avoid them crying.,"-2.30525500,30.83789100",Africa/Kigali,1/22/2021 5:20,MALE,We need babies five years old
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,False,0,Water supply should be for 24hours for everyone to be accessing water easily because accessing water is difficult,"-0.82285000,30.93945100",Africa/Kampala,1/22/2021 5:19,MALE,We need water supply 24hours everyone
Uganda,Palabek,Palabek: WASH Pulse,Water,False,0,Pay some people to fetch water for very vulnerable PSNs Who are unable to go and fetch water for themselves.,"3.31308416,32.40578584",Africa/Kampala,1/22/2021 5:19,MALE,We need pay people fetch water
Uganda,Nakivale Base Camp,Nakivale Base Camp: Shelter Pulse,Shelter,False,0,Renovate the houses for PSNs because doors and windows were destroyed by termites,"-0.77648950,30.97978550",Africa/Kampala,1/22/2021 5:18,MALE,We need renovate houses psns doors
Rwanda,Mahama camp,ANC/HIV - Mahama 1 Health Center,Healthcare,False,0,Prioritize asthmatics who are in crisis from getting drugs at pharmacy so that we can't be hospitalized due to delaying to take them,"-2.30525500,30.83789100",Africa/Kigali,1/22/2021 5:18,MALE,We need prioritize asthmatics crisis getting
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,False,0,Treat water with a enough chemicals such that it may not be causing allergy to people who take it ,"-0.82285000,30.93945100",Africa/Kampala,1/22/2021 5:16,MALE,We need treat water enough chemicals
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,True,1,Extend water points in Kajurungutsi for community members to be accessing water without waiting for vehicles to bring water in tanks,"-0.82285000,30.93945100",Africa/Kampala,1/22/2021 5:15,MALE,We need extend water points kajurungutsi
Rwanda,Mahama camp,OPD - Mahama 1 Health Center,Healthcare,True,1,Open this other gate so we HIV+ can't struggle passing by the main one to avoid us being seen by everyone,"-2.30525500,30.83789100",Africa/Kigali,1/22/2021 5:15,MALE,We need open gate ca struggle
Uganda,Oruchinga,Oruchinga: WASH Pulse,Water,False,0,Providing charcoal because Nationals don't allow us to collect firewood in their forests ,"-0.93376248,30.77353254",Africa/Kampala,1/22/2021 5:15,MALE,We need providing charcoal nationals allow
Uganda,Kyangwali Settlement,Kyangwali: Livelihoods Pulse,Livelihoods,False,0,Give saving materials to us Maendeleo of Kinakyeitaka because we wishes to start saving our income that we always get from farming.,"1.18812800,30.78386300",Africa/Kampala,1/22/2021 5:15,MALE,We need give saving materials us
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,True,1,"Cementing the floor of men's ward as it was damaged and in the near future it'll be worse, better to rehabilitate it as soon as possible","-1.59524700,30.25986100",Africa/Kigali,1/22/2021 5:14,FEMALE,We need cementing floor men ward
Uganda,Palabek,Palabek: WASH Pulse,Water,False,0,Talk to the water users committee members to allow us who are doing brick laying projects to also have access to water to lay our bricks.,"3.31308416,32.40578584",Africa/Kampala,1/22/2021 5:14,MALE,We need talk water users committee
Rwanda,Mahama camp,ANC/HIV - Mahama 1 Health Center,Healthcare,False,0,Doctors need to respect appointment they give we patients because when missing them we really face much pain ,"-2.30525500,30.83789100",Africa/Kigali,1/22/2021 5:12,MALE,We need doctors need respect appointment
Uganda,Oruchinga,Oruchinga: Livelihood Pulse,Livelihoods,False,0,We need to have livelihood incentive workers who will be following our projects to move smoothly.,"-0.93376088,30.77350264",Africa/Kampala,1/22/2021 5:12,MALE,We need we need livelihood incentive
Uganda,Oruchinga,Oruchinga: Livelihood Pulse,Livelihoods,True,1,Let people be encouraged to form groups for saving money because it helps to fight poverty among community.,"-0.93376088,30.77350264",Africa/Kampala,1/22/2021 5:11,MALE,We need let people encouraged form
Uganda,Kyaka II,Kyaka II: WASH Pulse,Water,False,0,Hygiene promoters should increase on sanitation awareness in the community so that people have knowledge on how to practice it.,"0.35866800,31.07982200",Africa/Kampala,1/22/2021 5:10,MALE,We need hygiene promoters increase sanitation
Uganda,Oruchinga,Oruchinga: WASH Pulse,Water,True,1,Increasing on money up to 100thousands so that we can have balance of buying charcoal as they don't provide them ,"-0.93376248,30.77353254",Africa/Kampala,1/22/2021 5:10,MALE,We need increasing money 100thousands balance
Rwanda,Mahama camp,OPD - Mahama 1 Health Center,Healthcare,True,1,When we come to be treated we would like also to get our remaining drugs that we didn't get previously.,"-2.30525500,30.83789100",Africa/Kigali,1/22/2021 5:10,MALE,We need when come treated would
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,True,1,Burn plastic materials after use to reduce on rubbish because for them they can not decompose and so remains as rubbish in the compound,"-0.82285000,30.93945100",Africa/Kampala,1/22/2021 5:09,MALE,We need burn plastic materials use
Rwanda,Mahama camp,IPD - Mahama 1 Health Center,Healthcare,True,1,Doctor would do the tour early so we can know if will be refer or not,"-2.30525500,30.83789100",Africa/Kigali,1/22/2021 5:09,MALE,We need doctor would tour early
Uganda,Nakivale Base Camp,Nakivale Base Camp: Shelter Pulse,Shelter,False,0,Provide treated logs and slabs to construct latrines because ours are full and smelling bad,"-0.77648950,30.97978550",Africa/Kampala,1/22/2021 5:09,MALE,We need provide treated logs slabs
Rwanda,Mahama camp,ANC/HIV - Mahama 1 Health Center,Healthcare,False,0,CHWs should not bring patients from village to be treated without queuing to avoid some complaints of patients at heath center,"-2.30525500,30.83789100",Africa/Kigali,1/22/2021 5:09,MALE,We need chws bring patients village
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,False,0,Give us soap to promote hygiene by washing our clothes regularly because pieces of soap we got last time are over,"-0.82285000,30.93945100",Africa/Kampala,1/22/2021 5:09,MALE,We need give us soap promote
Rwanda,Nyabiheke camp,Maternity and Family Planning,Healthcare,True,1,Avail bedsheets in new maternity which can help us in case we are waiting to get our own bedsheets from home,"-1.59504000,30.25910000",Africa/Kigali,1/22/2021 5:06,MALE,We need avail bedsheets new maternity
Rwanda,Nyabiheke camp,OPD - Nyabiheke Health Center,Healthcare,False,0,"Emergency room should've 2 nurses rather than scheduling one nurse in it, whenever one is treating IPD patients, the second might treat us","-1.59524700,30.25986100",Africa/Kigali,1/22/2021 5:06,MALE,We need emergency room 2 nurses
Uganda,Nakivale Juru,Nakivale Juru: WASH Pulse,Water,False,0,"Increase on water quantity supplied in Juru A, this will help us to get water to use because population has increased","-0.82285000,30.93945100",Africa/Kampala,1/22/2021 5:04,MALE,We need increase water quantity supplied
